,unnamed,Text,label,intensity
925,925," Anger, resentment, and hatred are the destroyer of your fortune",anger,0.375
926,926, If I spend even 5 minutes with you and you already irritate me I seriously will bitch you out until you shut,anger,0.812
927,927, Sting is just too damn earnest for early morning,anger,0.37
928,928, Sting is just too damn earnest for early morning listening.,anger,0.446
929,929, Just seeing Alex revells face gets me,anger,0.583
930,930," HomeSwapperteam Spent months arranging swap , new jobs etc, now I've found out she's been leading me on a merry dance. with",anger,0.667
931,931, danbloom1 beware the fury of a weak,anger,0.417
932,932, DJ_JeanFranko,anger,0.5
933,933," (Sam) Brown's Law: Never offend people with style when you can fake that, you have to break us in this",anger,0.333
934,934," FluDino Event started! everyone is getting ready to travel to the lake of rage, where everything",anger,0.521
935,935," TrevorHMoore paget_old In Scotland, the right-wingers are the most rabid anti-nationalists. Socialists are mostly in",anger,0.604
936,936, Jen_ny69 People will always get offended everyone's situation is different! Just because we have kids doesn't mean we have to,anger,0.562
937,937," gayla_weeks1 I try not to let my anger seep into reviews, but I resent having my time wasted on books like that. Time is",anger,0.625
938,938, I hope my hustle don't offend,anger,0.292
939,939," Just watched Django Unchained, Other people may frown, but I titter in delight!",anger,0.229
940,940, Lol little things like that make me so angry,anger,0.604
941,941," At the point today where if someone says something remotely kind to me, a waterfall will burst out of my",anger,0.319
942,942, CorningFootball IT'S GAME DAY!!!! T MINUS 14:30,anger,0.144
943,943, This game has pissed me off more than any other game this year. My blood is boiling! Time to turn it off!,anger,0.898
944,944, spamvicious I've just found out it's Candice and not Candace. She can pout all she likes for me,anger,0.271
945,945, moocowward mrsajhargreaves Melly77 GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I,anger,0.646
946,946, moocowward mrsajhargreaves Melly77 GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I,anger,0.583
947,947, wanna go home and focus up on this game . Don't wanna rage at,anger,0.375
948,948, virginmedia I've been disconnected whilst on holiday but I don't move house until the 1st October,anger,0.625
949,949, virginmedia I've been disconnected whilst on holiday but I don't move house until the 1st October,anger,0.396
950,950, I wanna see you smile I don't wanna see you make a,anger,0.25
951,951, shae_caitlin ur road rage gives me,anger,0.438
952,952, eMilsOnWheels I'm furious,anger,0.708
953,953, EtherealMystic_ She was winning this war that had been raging on inside of his mind. The desire and love all rolling into something he,anger,0.333
954,954, They gonna give this KKk police bitch the minimum sentence..just wattch,anger,0.877
955,955, They gonna give this KKk police bitch the minimum sentence..just,anger,0.708
956,956, I just got murdered in madden.,anger,0.417
957,957, My nephew sees that i have a frown on my face and he tells me 'you're beautiful,anger,0.229
958,958, CUTEFUNNYANIMAL luvcaps19 My sister's dog does this. I think it's because she knows it'll provoke a,anger,0.375
959,959, new madden 16 video was gonna be up but xbox is being an ahole and not going through,anger,0.667
960,960," The animosity toward Hillary comes from conspiracy theories and perception, the animosity toward Trump is based on what he says and",anger,0.354
961,961, Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm,anger,0.812
962,962, Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm,anger,0.562
963,963, I watch Amyah throw temper tantrums when she gets mad at something and I'm just like damnit that is me and I can't do nothing but laugh,anger,0.312
964,964, crystaldiamondo impossible to say. We can only hope that I donâ€™t unwittingly trigger her ferocious side again. Hell hath no,anger,0.625
965,965, SportingTommo ASFCofficial no doubt we are going to struggle this year. But moments like that from Payet take the sting out of,anger,0.458
966,966, Autocorrect changes ''em' to 'me' which I resent,anger,0.521
967,967, Candice on great british bake off with that pout does my head in,anger,0.583
968,968, Point scorning and fury at Labor does nothing to address long term detention and the need to resettle from and,anger,0.458
969,969, HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! BBNicole sorry not sorry,anger,0.271
970,970, HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! BBNicole sorry not sorry,anger,0.188
971,971, Fast and furious 6 this Monday 10 pm on mbc 2,anger,0.271
972,972," Not sorry for that burst of anti spam, fuck any messaging app launching in 2016, without encryption on by",anger,0.708
973,973, So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed,anger,0.417
974,974, So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over,anger,0.292
975,975, At work yesterday some old cunt couple told me their coffees were cold and wanted a refund so i put my finger in it front of them,anger,0.771
976,976, When you want to say something so bad but can't !,anger,0.521
977,977, â€œCompetition is suppose to motivate you to do better everytime not to be bitter all the timeâ€ -De philosopher DJ Kyos,anger,0.271
978,978, TheRevAl please tell us why 'protesting' injustice requires and terrible optics is true,anger,0.729
979,979, XboxMAD RobotBrush Ballmer will be furious. Another delivery,anger,0.5
980,980, Stop tracking back you fucking potato faced cunt errrr infuriating,anger,0.938
981,981, Stop tracking back you fucking potato faced cunt errrr infuriating,anger,0.917
982,982, TheBarmyArmy looking forward to div 2 next year AndyBarmyArmy?,anger,0.479
983,983, TheBarmyArmy looking forward to div 2 next year AndyBarmyArmy?,anger,0.375
984,984, aGirlHasNo_Name MdlMurray shot by black police woman Typical looney toon,anger,0.648
985,985, Can't believe virginmedia are putting their prices up!! They already know I'm struggling to pay my bill won't change my,anger,0.667
986,986, Can't believe virginmedia are putting their prices up!! They already know I'm struggling to pay my bill won't change my package!!,anger,0.755
987,987, Yal aggravate tf outta me acting lying yal can't tell the difference between a dyke and a man. RARELY is it that hard to tell the,anger,0.792
988,988, If i could just get my line to block!,anger,0.521
989,989, Star trek online has a update to download oh fuming,anger,0.479
990,990, NewAgeInsiders ChaoticWrestlin davienne_long make sure you tell them how scared you are,anger,0.5
991,991," SpookyHelder ...specifically are the cause of it all, and they resent being considered the",anger,0.417
992,992, The war is right outside your door,anger,0.5
993,993, The war is right outside your door,anger,0.396
994,994," A guy was raging so hard during a rocket league game, when i beat him he started crying and i was laughing so hard",anger,0.333
995,995, donlemon listening to these politicians is making me so I'm so fucking tired of political speak by career politicians,anger,0.798
996,996, Bored rn leave Kik/Snapchat,anger,0.375
997,997, Bored rn leave Kik/Snapchat,anger,0.173
998,998," easyJet Hi folks. Flight is going to be over an hour late departing from INV (EZY864), how do we go about getting a refund please?",anger,0.771
999,999," easyJet Hi folks. Flight is going to be over an hour late departing from INV (EZY864), how do we go about getting a refund",anger,0.625
1000,1000, louiseannexx u fucked my house up I'll always hold a,anger,0.906
1001,1001, josefcd904 Reddou_Kun deven_luca supersoniclemon He also likes incurring Lily's,anger,0.333
1002,1002, ReadingFC EFLCup - remind them 'Twenty's Plenty',anger,0.438
1003,1003, ReadingFC EFLCup - remind them 'Twenty's Plenty',anger,0.25
1004,1004, twojacksdetail bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience.,anger,0.646
1005,1005, twojacksdetail bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience.,anger,0.5
1006,1006," FakingALeto Gerard finally made it up the stairs with a little huff, his face a little more red than it was before. Having little legs",anger,0.5
1007,1007, After what just happened. In need to smoke.,anger,0.688
1008,1008, After what just happened. In need to,anger,0.479
1009,1009, I really wish my road rage wasn't so damn bad,anger,0.604
1010,1010," __lucymellor No idea, just exhausted and I was tidying my room and just burst out crying ...",anger,0.375
1011,1011," NahteWilly AFP that was neither intelligent, definitive or useful shall I name call or would you like to expand on how I have offend you",anger,0.458
1012,1012, when you think you've got it together for a day then you randomly burst out,anger,0.323
1013,1013," You offend me,",anger,0.542
1014,1014, jamielamieee gerbicapiral_ Dory then I look at you and we burst out,anger,0.229
1015,1015," WellerMonica Hi Monica, I write regularly for ctysmallholding - but not on bees - never dared try them",anger,0.375
1016,1016," WellerMonica Hi Monica, I write regularly for ctysmallholding - but not on bees - never dared try them",anger,0.354
1017,1017, smendler (2) Watch out for ppl who have been filled w/ impotent rage over time - they can be led to do just about,anger,0.465
1018,1018, I just killed a spider so big it sprayed spider guts on me like a horror movie.,anger,0.521
1019,1019, SopanDeb johnrobertsFox azizansari Let's not stereotype all South Asians as relentless beat,anger,0.562
1020,1020, Alex_Philip2648 it's a step up from boiling broccoli,anger,0.292
1021,1021, rohan_connolly i think your high-profile female colleague would be one in yhat category...,anger,0.521
1022,1022, rohan_connolly i think your high-profile female colleague would be one in yhat category...,anger,0.396
1023,1023," EE whats with the 50p a minute charge to 150, insult to",anger,0.646
1024,1024," Last night, the Rev. Dr. Earl Johnson spoke to Wake Progressive on transforming into effective political",anger,0.396
1025,1025, Repeal/remove the 'Johnson Amendment'. It is a direct affront to the First Amendment of the,anger,0.438
1026,1026, I HATE little girls got a lot off growing up to do!!!,anger,0.875
1027,1027, I HATE little girls got a lot off growing up to,anger,0.688
1028,1028," -- used as a pawn in this red woman's game] For now, try not to fret and act as if nothing is amiss. This is a royal --",anger,0.438
